sender_id,sender_type,receiver_id,receiver_type,amount,type,date,description
advaspire@gmail.com,user,ADV24009,student,100,earned,2025-04-20,Mission | by Aljay
advaspire@gmail.com,user,ADV24034,student,50,earned,2025-04-20,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23012,student,50,earned,2025-04-20,Mission | by Aljay
advaspire@gmail.com,user,ADV23084,student,150,earned,2025-04-20,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25008,student,100,earned,2025-04-20,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24087,student,150,earned,2025-04-20,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2025-04-20,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2025-04-20,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25013,student,150,earned,2025-04-25,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25009,student,150,earned,2025-04-25,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23007,student,150,earned,2025-04-26,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2025-04-26,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24066,student,150,earned,2025-04-26,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23005,student,100,earned,2025-04-26,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0012,student,100,earned,2025-04-26,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2025-04-26,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0056,student,100,earned,2025-04-26,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2025-04-26,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24009,student,100,earned,2025-04-27,Mission | by Aljay
advaspire@gmail.com,user,ADV24034,student,50,earned,2025-04-27,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23012,student,50,earned,2025-04-27,Mission | by Aljay
advaspire@gmail.com,user,ADV23084,student,150,earned,2025-04-27,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25008,student,100,earned,2025-04-27,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24087,student,150,earned,2025-04-27,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2025-04-27,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2025-04-27,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25013,student,150,earned,2025-05-02,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24066,student,150,earned,2025-05-03,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0027,student,100,earned,2025-05-03,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0012,student,100,earned,2025-05-03,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2025-05-03,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0056,student,100,earned,2025-05-03,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23007,student,150,earned,2025-05-03,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23005,student,100,earned,2025-05-03,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2025-05-03,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25008,student,100,earned,2025-05-04,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23084,student,100,earned,2025-05-04,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24087,student,150,earned,2025-05-04,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23022,student,150,earned,2025-05-04,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2025-05-04,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2025-05-04,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24038,student,150,earned,2025-05-04,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25013,student,150,earned,2025-05-09,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24066,student,150,earned,2025-05-10,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25002,student,100,earned,2025-05-10,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25003,student,100,earned,2025-05-10,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0012,student,100,earned,2025-05-10,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0056,student,100,earned,2025-05-10,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2025-05-10,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23007,student,150,earned,2025-05-10,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23005,student,100,earned,2025-05-10,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2025-05-10,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25008,student,100,earned,2025-05-11,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25002,student,100,earned,2025-05-11,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25003,student,100,earned,2025-05-11,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23022,student,150,earned,2025-05-11,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2025-05-11,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2025-05-11,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2025-05-11,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24038,student,150,earned,2025-05-11,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0056,student,7500,earned,2025-05-15,Competition | Thomas Edison 2025 (Bronze) | by Aljay
advaspire@gmail.com,user,ADV0012,student,7500,earned,2025-05-15,Competition | Thomas Edison 2025 (Bronze) | by Aljay
advaspire@gmail.com,user,ADV23076,student,7500,earned,2025-05-15,Competition | Thomas Edison 2025 (Bronze) | by Aljay
advaspire@gmail.com,user,ADV0055,student,7500,earned,2025-05-15,Competition | Thomas Edison 2025 (Bronze) | by Aljay
advaspire@gmail.com,user,ADV25013,student,150,earned,2025-05-16,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24066,student,150,earned,2025-05-17,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25002,student,100,earned,2025-05-17,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25003,student,100,earned,2025-05-17,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0027,student,100,earned,2025-05-17,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0012,student,100,earned,2025-05-17,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0056,student,100,earned,2025-05-17,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2025-05-17,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23007,student,150,earned,2025-05-17,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23005,student,100,earned,2025-05-17,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25008,student,100,earned,2025-05-18,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23084,student,100,earned,2025-05-18,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25002,student,100,earned,2025-05-18,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25003,student,100,earned,2025-05-18,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24087,student,150,earned,2025-05-18,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23022,student,150,earned,2025-05-18,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2025-05-18,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2025-05-18,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2025-05-18,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24038,student,150,earned,2025-05-18,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23084,student,100,earned,2025-05-24,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24066,student,150,earned,2025-05-24,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25002,student,100,earned,2025-05-24,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25003,student,100,earned,2025-05-24,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0027,student,100,earned,2025-05-24,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0012,student,100,earned,2025-05-24,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0056,student,100,earned,2025-05-24,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2025-05-24,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23007,student,150,earned,2025-05-24,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23005,student,100,earned,2025-05-24,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2025-05-24,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23084,student,100,earned,2025-05-25,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25002,student,100,earned,2025-05-25,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25003,student,100,earned,2025-05-25,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24087,student,150,earned,2025-05-25,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23022,student,150,earned,2025-05-25,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2025-05-25,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2025-05-25,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2025-05-25,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24038,student,150,earned,2025-05-25,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25009,student,100,earned,2025-05-30,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25013,student,150,earned,2025-05-30,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24066,student,150,earned,2025-05-31,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0056,student,100,earned,2025-05-31,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2025-05-31,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23007,student,150,earned,2025-05-31,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23005,student,100,earned,2025-05-31,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2025-05-31,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2025-06-01,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2025-06-01,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25013,student,150,earned,2025-06-06,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2025-06-06,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24066,student,150,earned,2025-06-07,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0012,student,100,earned,2025-06-07,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0056,student,100,earned,2025-06-07,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2025-06-07,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23007,student,150,earned,2025-06-07,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23005,student,100,earned,2025-06-07,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23084,student,100,earned,2025-06-08,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25002,student,100,earned,2025-06-08,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25003,student,100,earned,2025-06-08,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24087,student,150,earned,2025-06-08,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23022,student,150,earned,2025-06-08,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2025-06-08,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2025-06-08,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2025-06-08,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25009,student,100,earned,2025-06-13,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25013,student,150,earned,2025-06-13,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23084,student,100,earned,2025-06-14,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24066,student,150,earned,2025-06-14,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0012,student,100,earned,2025-06-14,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0056,student,100,earned,2025-06-14,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2025-06-14,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23007,student,150,earned,2025-06-14,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23005,student,100,earned,2025-06-14,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2025-06-14,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23084,student,100,earned,2025-06-15,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23022,student,150,earned,2025-06-15,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2025-06-15,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2025-06-15,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2025-06-15,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24038,student,150,earned,2025-06-15,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25009,student,100,earned,2025-06-20,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25013,student,150,earned,2025-06-20,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24066,student,100,earned,2025-06-21,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0056,student,100,earned,2025-06-21,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2025-06-21,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23007,student,150,earned,2025-06-21,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23007,student,7500,earned,2025-06-22,Competition | Awarded 3rd Place in Smorphi Competition | by Aljay
advaspire@gmail.com,user,ADV23006,student,7500,earned,2025-06-22,Competition | Awarded 3rd Place in Smorphi Competition | by Aljay
advaspire@gmail.com,user,ADV25005,student,7500,earned,2025-06-22,Competition | Awarded 3rd Place in Smorphi Competition | by Aljay
advaspire@gmail.com,user,ADV25006,student,7500,earned,2025-06-22,Competition | Awarded 3rd Place in Smorphi Competition | by Aljay
advaspire@gmail.com,user,ADV23084,student,100,earned,2025-06-22,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24087,student,150,earned,2025-06-22,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23022,student,150,earned,2025-06-22,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2025-06-22,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2025-06-22,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2025-06-22,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24038,student,150,earned,2025-06-22,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25009,student,100,earned,2025-06-27,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25013,student,150,earned,2025-06-27,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23084,student,100,earned,2025-06-28,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24066,student,100,earned,2025-06-28,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0012,student,100,earned,2025-06-28,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0056,student,100,earned,2025-06-28,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2025-06-28,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23007,student,150,earned,2025-06-28,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23005,student,100,earned,2025-06-28,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2025-06-28,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23084,student,100,earned,2025-06-29,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2025-06-29,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2025-06-29,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25040,student,100,earned,2025-06-29,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2025-06-29,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24038,student,150,earned,2025-06-29,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25009,student,100,earned,2025-07-04,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25013,student,150,earned,2025-07-04,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23084,student,150,earned,2025-07-05,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24066,student,150,earned,2025-07-05,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0012,student,100,earned,2025-07-05,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0056,student,100,earned,2025-07-05,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2025-07-05,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23007,student,150,earned,2025-07-05,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23005,student,100,earned,2025-07-05,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23022,student,150,earned,2025-07-06,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2025-07-06,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2025-07-06,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2025-07-06,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24038,student,150,earned,2025-07-06,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25009,student,100,earned,2025-07-11,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25013,student,150,earned,2025-07-11,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24066,student,150,earned,2025-07-12,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0012,student,100,earned,2025-07-12,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0056,student,100,earned,2025-07-12,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2025-07-12,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23007,student,150,earned,2025-07-12,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23005,student,100,earned,2025-07-12,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2025-07-12,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25009,student,100,earned,2025-07-13,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23022,student,150,earned,2025-07-13,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2025-07-13,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2025-07-13,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25040,student,100,earned,2025-07-13,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24038,student,150,earned,2025-07-13,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25009,student,100,earned,2025-07-18,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25013,student,150,earned,2025-07-18,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24066,student,150,earned,2025-07-19,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0012,student,100,earned,2025-07-19,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0056,student,100,earned,2025-07-19,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2025-07-19,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23007,student,150,earned,2025-07-19,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23005,student,100,earned,2025-07-19,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2025-07-19,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25009,student,100,earned,2025-07-20,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23022,student,150,earned,2025-07-20,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2025-07-20,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2025-07-20,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25040,student,100,earned,2025-07-20,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2025-07-20,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25009,student,100,earned,2025-07-25,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25013,student,150,earned,2025-07-25,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24066,student,150,earned,2025-07-26,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0012,student,100,earned,2025-07-26,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23006,student,1000,earned,2025-07-26,Competition | Participated in IIUMRC Manual Sumo | by Aljay
advaspire@gmail.com,user,ADV23007,student,1000,earned,2025-07-26,Competition | Participated in IIUMRC Manual Sumo | by Aljay
advaspire@gmail.com,user,ADV23005,student,100,earned,2025-07-26,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24066,student,1000,earned,2025-07-26,Competition | Participated in IIUMRC Manual Sumo | by Aljay
advaspire@gmail.com,user,ADV0014,student,1000,earned,2025-07-26,Competition | Participated in IIUMRC Manual Sumo | by Aljay
advaspire@gmail.com,user,ADV23004,student,1000,earned,2025-07-26,Competition | Participated in IIUMRC Manual Sumo | by Aljay
advaspire@gmail.com,user,ADV23005,student,1000,earned,2025-07-26,Competition | Participated in IIUMRC Manual Sumo | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2025-07-26,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25009,student,100,earned,2025-07-27,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23022,student,150,earned,2025-07-27,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2025-07-27,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2025-07-27,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25040,student,100,earned,2025-07-27,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2025-07-27,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24038,student,150,earned,2025-07-27,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25013,student,150,earned,2025-08-01,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25009,student,100,earned,2025-08-01,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0056,student,100,earned,2025-08-02,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2025-08-02,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23005,student,100,earned,2025-08-02,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2025-08-02,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24066,student,150,earned,2025-08-02,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23041,student,100,earned,2025-08-03,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2025-08-03,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25040,student,100,earned,2025-08-03,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2025-08-03,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24038,student,150,earned,2025-08-03,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25013,student,150,earned,2025-08-08,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25009,student,100,earned,2025-08-08,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0056,student,100,earned,2025-08-09,Mission | Completed missions in class | by Aljay
advaspire@gmail.com,user,ADV23006,student,150,earned,2025-08-09,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23005,student,100,earned,2025-08-09,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV0045,student,100,earned,2025-08-09,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV24066,student,150,earned,2025-08-09,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23042,student,100,earned,2025-08-10,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25040,student,100,earned,2025-08-10,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV23008,student,50,earned,2025-08-10,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25013,student,150,earned,2025-08-15,Mission | Completed Missions in class | by Aljay
advaspire@gmail.com,user,ADV25009,student,100,earned,2025-08-15,Mission | Completed Missions in class | by Aljay
