student_id,amount,status,payment_method,paid_at,program_name,package_type,package_duration,receipt_seq,notes
ADV24009,180.00,paid,,2025-01-17,Scratch,,,,old ticket TK-250117-004
ADV24026,972.00,paid,,2025-01-18,Lego EV3 Robotics,,,,old ticket TK-250118-001
ADV25006,972.00,paid,,2025-01-18,Lego EV3 Robotics,,,,old ticket TK-250118-002
ADV25007,180.00,paid,,2025-01-18,Lego EV3 Robotics,,,,old ticket TK-250118-003
ADV24091,180.00,paid,,2025-01-19,Lego EV3 Robotics,,,,old ticket TK-250119-001
ADV23008,180.00,paid,,2025-01-19,Lego EV3 Robotics,,,,old ticket TK-250119-002 | Touch and Go
ADV24090,180.00,paid,,2025-01-20,Lego EV3 Robotics,,,,old ticket TK-250120-001
ADV25008,180.00,paid,,2025-01-22,Lego EV3 Robotics,,,,old ticket TK-250122-001
ADV24038,180.00,paid,,2025-01-22,Lego EV3 Robotics,,,,old ticket TK-250122-002
ADV24021,360.00,paid,,2025-01-25,Lego EV3 Robotics,,,,old ticket TK-250125-001
ADV24089,180.00,paid,,2025-01-27,Lego EV3 Robotics,,,,old ticket TK-250127-001 | Touch and Go
ADV24081,180.00,paid,,2025-01-27,Lego EV3 Robotics,,,,old ticket TK-250127-002
ADV0045,150.00,paid,,2025-01-28,Lego EV3 Robotics,,,,old ticket TK-250128-001
ADV23085,180.00,paid,,2025-01-28,Scratch,,,,old ticket TK-250128-002
ADV23043,210.00,paid,,2025-01-28,Scratch,,,,old ticket TK-250128-003
ADV23045,150.00,paid,,2025-01-28,Scratch,,,,old ticket TK-250128-004
ADV24018,180.00,paid,,2025-01-31,Lego EV3 Robotics,,,,old ticket TK-250131-001
ADV0055,150.00,paid,,2025-02-02,Scratch,,,,old ticket TK-250202-001
ADV24033,180.00,paid,,2025-02-02,Lego EV3 Robotics,,,,old ticket TK-250202-002
ADV23035,120.00,paid,,2025-02-03,Scratch,,,,old ticket TK-250203-001
ADV23034,120.00,paid,,2025-02-03,Scratch,,,,old ticket TK-250203-002
ADV24066,180.00,paid,,2025-02-03,Lego EV3 Robotics,,,,old ticket TK-250203-003
ADV24042,180.00,paid,,2025-02-05,Lego EV3 Robotics,,,,old ticket TK-250205-001
ADV23022,30.00,paid,,2025-02-06,Scratch,,,,old ticket TK-250206-001
ADV25009,180.00,paid,,2025-02-07,Scratch,,,,old ticket TK-250207-001
ADV24061,360.00,paid,,2025-02-07,Lego EV3 Robotics,,,,old ticket TK-250207-002
ADV24022,180.00,paid,,2025-02-08,Lego EV3 Robotics,,,,old ticket TK-250208-001
ADV24057,180.00,paid,,2025-02-08,Scratch,,,,old ticket TK-250208-002
ADV24008,180.00,paid,,2025-02-08,Lego EV3 Robotics,,,,old ticket TK-250208-003 | Touch and Go
ADV25005,256.50,paid,cash,2025-02-09,Lego EV3 Robotics,,,,old ticket TK-250209-001 | Cash
ADV25004,256.50,paid,cash,2025-02-09,Lego EV3 Robotics,,,,old ticket TK-250209-002 | Cash
ADV0056,360.00,paid,,2025-02-09,Lego EV3 Robotics,,,,old ticket TK-250209-003
ADV24005,180.00,paid,,2025-02-09,Scratch,,,,old ticket TK-250209-004
ADV23007,160.00,paid,,2025-02-12,Lego EV3 Robotics,,,,old ticket TK-250212-001
ADV24009,180.00,paid,,2025-02-17,Scratch,,,,old ticket TK-250217-001
ADV24031,180.00,paid,,2025-02-19,Lego EV3 Robotics,,,,old ticket TK-250219-001
ADV24064,180.00,paid,,2025-02-20,Lego EV3 Robotics,,,,old ticket TK-250220-001
ADV24064,600.00,paid,,2025-02-20,,,,,old ticket TK-250220-002
ADV24056,256.50,paid,,2025-02-22,Lego EV3 Robotics,,,,old ticket TK-250222-001 | Touch and Go
ADV24055,256.50,paid,,2025-02-22,Lego EV3 Robotics,,,,old ticket TK-250222-002 | Touch and Go
ADV25010,513.00,paid,cash,2025-02-23,Lego EV3 Robotics,,,,old ticket TK-250223-001 | Cash
ADV23008,180.00,paid,,2025-02-23,Lego EV3 Robotics,,,,old ticket TK-250223-002
ADV23041,180.00,paid,,2025-02-24,Lego EV3 Robotics,,,,old ticket TK-250224-001
ADV25008,180.00,paid,,2025-02-25,Lego EV3 Robotics,,,,old ticket TK-250225-001
ADV25011,180.00,paid,,2025-02-27,Lego EV3 Robotics,,,,old ticket TK-250227-001
ADV23045,150.00,paid,,2025-02-28,Scratch,,,,old ticket TK-250228-001
ADV24090,180.00,paid,,2025-02-28,Lego EV3 Robotics,,,,old ticket TK-250228-002
ADV24018,180.00,paid,,2025-03-01,Lego EV3 Robotics,,,,old ticket TK-250301-001
ADV24022,180.00,paid,,2025-03-01,Lego EV3 Robotics,,,,old ticket TK-250301-002
ADV23008,180.00,paid,,2025-03-01,Lego EV3 Robotics,,,,old ticket TK-250301-003
ADV0045,150.00,paid,,2025-03-02,Lego EV3 Robotics,,,,old ticket TK-250302-001
ADV25012,513.00,paid,,2025-03-02,Lego EV3 Robotics,,,,old ticket TK-250302-002
ADV0055,150.00,paid,,2025-03-03,Scratch,,,,old ticket TK-250303-001
ADV25016,180.00,paid,,2025-03-03,Lego EV3 Robotics,,,,old ticket TK-250303-002
ADV23022,120.00,paid,,2025-03-03,Scratch,,,,old ticket TK-250303-003
ADV24040,180.00,paid,,2025-03-03,Lego EV3 Robotics,,,,old ticket TK-250303-004
ADV23034,120.00,paid,,2025-03-04,Scratch,,,,old ticket TK-250304-001
ADV23035,120.00,paid,,2025-03-04,Scratch,,,,old ticket TK-250304-002
ADV23042,180.00,paid,,2025-03-04,Lego EV3 Robotics,,,,old ticket TK-250304-003
ADV24011,225.00,paid,,2025-03-04,Scratch,,,,old ticket TK-250304-004
ADV25009,180.00,paid,,2025-03-05,Scratch,,,,old ticket TK-250305-001
ADV24066,180.00,paid,,2025-03-05,Lego EV3 Robotics,,,,old ticket TK-250305-002
ADV24042,180.00,paid,,2025-03-06,Lego EV3 Robotics,,,,old ticket TK-250306-001
ADV24031,180.00,paid,,2025-03-06,Lego EV3 Robotics,,,,old ticket TK-250306-002
ADV24081,180.00,paid,,2025-03-06,Lego EV3 Robotics,,,,old ticket TK-250306-003
ADV24057,180.00,paid,,2025-03-08,Scratch,,,,old ticket TK-250308-001
ADV25014,180.00,paid,,2025-03-08,Lego EV3 Robotics,,,,old ticket TK-250308-002
ADV25013,180.00,paid,,2025-03-08,Lego EV3 Robotics,,,,old ticket TK-250308-003 | Touch and Go
ADV24064,180.00,paid,,2025-03-09,Lego EV3 Robotics,,,,old ticket TK-250309-001
ADV23084,180.00,paid,,2025-03-09,Lego EV3 Robotics,,,,old ticket TK-250309-002
ADV23084,120.00,paid,,2025-03-09,Scratch,,,,old ticket TK-250309-003
ADV24088,513.00,paid,,2025-03-09,Lego EV3 Robotics,,,,old ticket TK-250309-004 | Touch and Go
ADV25017,513.00,paid,,2025-03-09,Lego EV3 Robotics,,,,old ticket TK-250309-005 | Touch and Go
ADV24030,180.00,paid,,2025-03-09,Lego EV3 Robotics,,,,old ticket TK-250309-006 | Touch and Go
ADV24059,180.00,paid,,2025-03-10,Lego EV3 Robotics,,,,old ticket TK-250310-001 | Touch and Go
ADV24046,180.00,paid,,2025-03-11,Lego EV3 Robotics,,,,old ticket TK-250311-001
ADV24047,180.00,paid,,2025-03-11,Lego EV3 Robotics,,,,old ticket TK-250311-002
ADV24033,180.00,paid,,2025-03-12,Lego EV3 Robotics,,,,old ticket TK-250312-001
ADV24038,180.00,paid,,2025-03-13,Lego EV3 Robotics,,,,old ticket TK-250313-001
ADV0047,513.00,paid,,2025-03-14,Lego EV3 Robotics,,,,old ticket TK-250314-001
ADV25015,180.00,paid,,2025-03-15,Lego EV3 Robotics,,,,old ticket TK-250315-001
ADV0027,256.50,paid,,2025-03-16,Scratch,,,,old ticket TK-250316-001 | Touch and Go
ADV24080,256.50,paid,,2025-03-16,Lego EV3 Robotics,,,,old ticket TK-250316-002 | Touch and Go
ADV23084,180.00,paid,,2025-03-17,Lego EV3 Robotics,,,,old ticket TK-250317-001
ADV23084,120.00,paid,,2025-03-17,Scratch,,,,old ticket TK-250317-002
ADV24090,180.00,paid,,2025-03-22,Lego EV3 Robotics,,,,old ticket TK-250322-001
ADV0056,240.00,paid,cash,2025-03-23,Lego EV3 Robotics,,,,old ticket TK-250323-001 | Cash
ADV24087,180.00,paid,,2025-03-24,Scratch,,,,old ticket TK-250324-001 | Touch and Go
ADV25011,180.00,paid,cash,2025-03-27,Lego EV3 Robotics,,,,old ticket TK-250327-001 | Cash
ADV23045,150.00,paid,,2025-03-28,Scratch,,,,old ticket TK-250328-001
ADV24061,180.00,paid,bank_transfer,2025-03-28,Lego EV3 Robotics,,,,old ticket TK-250328-002 | Virtual Banking
ADV23041,180.00,paid,,2025-03-29,Lego EV3 Robotics,,,,old ticket TK-250329-001
ADV0055,150.00,paid,,2025-03-31,Scratch,,,,old ticket TK-250331-001
ADV24018,180.00,paid,,2025-04-01,Lego EV3 Robotics,,,,old ticket TK-250401-001
ADV23042,180.00,paid,,2025-04-03,Lego EV3 Robotics,,,,old ticket TK-250403-001
ADV24066,180.00,paid,,2025-04-04,Lego EV3 Robotics,,,,old ticket TK-250404-001
ADV23035,120.00,paid,,2025-04-04,Scratch,,,,old ticket TK-250404-002
ADV24042,180.00,paid,,2025-04-04,Lego EV3 Robotics,,,,old ticket TK-250404-003
ADV24022,180.00,paid,,2025-04-04,Lego EV3 Robotics,,,,old ticket TK-250404-004
ADV23034,120.00,paid,,2025-04-05,Scratch,,,,old ticket TK-250405-001
ADV23022,90.00,paid,,2025-04-06,Scratch,,,,old ticket TK-250406-001
ADV25018,270.00,paid,,2025-04-06,Scratch,,,,old ticket TK-250406-002
ADV24031,180.00,paid,,2025-04-07,Lego EV3 Robotics,,,,old ticket TK-250407-001
ADV24011,180.00,paid,,2025-04-07,Scratch,,,,old ticket TK-250407-002
ADV25019,972.00,paid,,2025-04-08,Lego EV3 Robotics,,,,old ticket TK-250408-001
ADV24033,180.00,paid,,2025-04-10,Lego EV3 Robotics,,,,old ticket TK-250410-001
ADV23007,320.00,paid,,2025-04-10,Lego EV3 Robotics,,,,old ticket TK-250410-002
ADV25009,180.00,paid,,2025-04-10,Scratch,,,,old ticket TK-250410-003
ADV24057,180.00,paid,,2025-04-12,Scratch,,,,old ticket TK-250412-001
ADV25020,180.00,paid,,2025-04-12,Lego EV3 Robotics,,,,old ticket TK-250412-002
ADV25013,180.00,paid,,2025-04-12,Lego EV3 Robotics,,,,old ticket TK-250412-003 | Touch and Go
ADV23008,180.00,paid,,2025-04-13,Lego EV3 Robotics,,,,old ticket TK-250413-001
ADV25016,180.00,paid,,2025-04-13,Lego EV3 Robotics,,,,old ticket TK-250413-002
ADV24085,90.00,paid,,2025-04-18,Scratch,,,,old ticket TK-250418-001
ADV24021,360.00,paid,,2025-04-18,Lego EV3 Robotics,,,,old ticket TK-250418-002
ADV24063,972.00,paid,,2025-04-18,Lego EV3 Robotics,,,,old ticket TK-250418-003
ADV24064,180.00,paid,,2025-04-18,Lego EV3 Robotics,,,,old ticket TK-250418-004
ADV0011,300.00,paid,,2025-04-18,Lego EV3 Robotics,,,,old ticket TK-250418-005
ADV0012,300.00,paid,,2025-04-18,Scratch,,,,old ticket TK-250418-006
ADV25021,171.00,paid,,2025-04-19,Lego EV3 Robotics,,,,old ticket TK-250419-001
ADV25022,171.00,paid,,2025-04-19,Lego EV3 Robotics,,,,old ticket TK-250419-002
ADV25023,171.00,paid,,2025-04-19,Lego EV3 Robotics,,,,old ticket TK-250419-003
ADV23075,540.00,paid,,2025-04-19,Lego EV3 Robotics,,,,old ticket TK-250419-004
ADV25002,243.00,paid,,2025-04-19,Lego EV3 Robotics,,,,old ticket TK-250419-005
ADV25002,243.00,paid,,2025-04-19,Scratch,,,,old ticket TK-250419-006
ADV25003,243.00,paid,,2025-04-19,Lego EV3 Robotics,,,,old ticket TK-250419-007
ADV25003,243.00,paid,,2025-04-19,Scratch,,,,old ticket TK-250419-008
ADV25024,90.00,paid,,2025-04-20,Lego EV3 Robotics,,,,old ticket TK-250420-001
ADV25025,180.00,paid,,2025-04-22,Scratch,,,,old ticket TK-250422-001
ADV23040,120.00,paid,,2025-04-23,Scratch,,,,old ticket TK-250423-001
ADV25008,180.00,paid,,2025-04-24,Lego EV3 Robotics,,,,old ticket TK-250424-001
ADV24061,180.00,paid,bank_transfer,2025-04-25,Lego EV3 Robotics,,,,old ticket TK-250425-001 | Virtual Banking
ADV23006,324.00,paid,,2025-04-25,Lego EV3 Robotics,,,,old ticket TK-250425-002
ADV23005,324.00,paid,,2025-04-25,Lego EV3 Robotics,,,,old ticket TK-250425-003
ADV23004,324.00,paid,,2025-04-25,Lego EV3 Robotics,,,,old ticket TK-250425-004
ADV23045,150.00,paid,,2025-04-28,Scratch,,,,old ticket TK-250428-001
ADV24013,180.00,paid,,2025-04-30,Lego EV3 Robotics,,,,old ticket TK-250430-001
ADV0045,150.00,paid,,2025-05-01,Lego EV3 Robotics,,,,old ticket TK-250501-001
ADV24033,180.00,paid,,2025-05-01,Lego EV3 Robotics,,,,old ticket TK-250501-003
ADV24090,180.00,paid,,2025-05-01,Lego EV3 Robotics,,,,old ticket TK-250501-004
ADV24018,180.00,paid,,2025-05-02,Lego EV3 Robotics,,,,old ticket TK-250502-001
ADV24081,180.00,paid,,2025-05-02,Lego EV3 Robotics,,,,old ticket TK-250502-002
ADV25027,180.00,paid,cash,2025-05-02,Lego EV3 Robotics,,,,old ticket TK-250502-003 | Cash
ADV24031,180.00,paid,,2025-05-03,Lego EV3 Robotics,,,,old ticket TK-250503-001
ADV25020,180.00,paid,,2025-05-03,Lego EV3 Robotics,,,,old ticket TK-250503-002
ADV25015,180.00,paid,,2025-05-03,Lego EV3 Robotics,,,,old ticket TK-250503-003
ADV23048,256.50,paid,,2025-05-03,Lego EV3 Robotics,,,,old ticket TK-250503-004
ADV23049,256.50,paid,,2025-05-03,Lego EV3 Robotics,,,,old ticket TK-250503-005
ADV23035,120.00,paid,,2025-05-03,Scratch,,,,old ticket TK-250503-006
ADV23034,120.00,paid,,2025-05-03,Scratch,,,,old ticket TK-250503-007
ADV24005,180.00,paid,,2025-05-04,Scratch,,,,old ticket TK-250504-001
ADV23008,180.00,paid,,2025-05-04,Lego EV3 Robotics,,,,old ticket TK-250504-002
ADV25018,315.00,paid,,2025-05-04,Scratch,,,,old ticket TK-250504-003
ADV0055,150.00,paid,,2025-05-05,Scratch,,,,old ticket TK-250505-001
ADV24066,180.00,paid,,2025-05-05,Lego EV3 Robotics,,,,old ticket TK-250505-002
ADV25009,180.00,paid,,2025-05-06,Scratch,,,,old ticket TK-250506-001
ADV23041,180.00,paid,,2025-05-06,Lego EV3 Robotics,,,,old ticket TK-250506-002
ADV23022,90.00,paid,,2025-05-06,Scratch,,,,old ticket TK-250506-003
ADV24011,180.00,paid,,2025-05-08,Scratch,,,,old ticket TK-250508-001
ADV24046,180.00,paid,,2025-05-08,Lego EV3 Robotics,,,,old ticket TK-250508-002
ADV24047,180.00,paid,,2025-05-08,Lego EV3 Robotics,,,,old ticket TK-250508-003
ADV25011,45.00,paid,,2025-05-08,Lego EV3 Robotics,,,,old ticket TK-250508-004
ADV24022,180.00,paid,,2025-05-09,Lego EV3 Robotics,,,,old ticket TK-250509-001
ADV25028,513.00,paid,,2025-05-10,Lego EV3 Robotics,,,,old ticket TK-250510-001
ADV25013,180.00,paid,,2025-05-10,Lego EV3 Robotics,,,,old ticket TK-250510-002
ADV23042,180.00,paid,,2025-05-10,Lego EV3 Robotics,,,,old ticket TK-250510-003
ADV25029,180.00,paid,,2025-05-11,Lego EV3 Robotics,,,,old ticket TK-250511-001
ADV25008,180.00,paid,,2025-05-16,Lego EV3 Robotics,,,,old ticket TK-250516-001
ADV24030,180.00,paid,,2025-05-18,Lego EV3 Robotics,,,,old ticket TK-250518-001
ADV25016,180.00,paid,,2025-05-19,Lego EV3 Robotics,,,,old ticket TK-250519-001
ADV25030,180.00,paid,cash,2025-05-24,Lego EV3 Robotics,,,,old ticket TK-250524-001 | Cash
ADV23029,600.00,paid,,2025-05-25,Scratch,,,,old ticket TK-250525-001
ADV0056,360.00,paid,cash,2025-05-25,Lego EV3 Robotics,,,,old ticket TK-250525-002 | Cash
ADV24087,180.00,paid,,2025-05-26,Scratch,,,,old ticket TK-250526-001
ADV24038,180.00,paid,,2025-05-27,Lego EV3 Robotics,,,,old ticket TK-250527-001
ADV24090,180.00,paid,,2025-05-27,Lego EV3 Robotics,,,,old ticket TK-250527-002
ADV0045,150.00,paid,,2025-05-28,Lego EV3 Robotics,,,,old ticket TK-250528-001
ADV23019,180.00,paid,,2025-05-28,Scratch,,,,old ticket TK-250528-002
ADV23020,180.00,paid,,2025-05-28,Scratch,,,,old ticket TK-250528-003
ADV23013,540.00,paid,,2025-05-28,Lego EV3 Robotics,,,,old ticket TK-250528-004
ADV23045,150.00,paid,,2025-05-29,Scratch,,,,old ticket TK-250529-001
ADV24061,180.00,paid,,2025-05-30,Lego EV3 Robotics,,,,old ticket TK-250530-001
ADV24018,180.00,paid,,2025-05-30,Lego EV3 Robotics,,,,old ticket TK-250530-002
ADV24057,180.00,paid,,2025-05-31,Scratch,,,,old ticket TK-250531-001
ADV23007,160.00,paid,,2025-05-31,Lego EV3 Robotics,,,,old ticket TK-250531-002
ADV24082,180.00,paid,,2025-05-31,,,,,old ticket TK-250531-003
ADV25010,180.00,paid,,2025-05-31,Lego EV3 Robotics,,,,old ticket TK-250531-004 | Touch and Go
ADV0055,150.00,paid,,2025-06-01,Scratch,,,,old ticket TK-250601-001
ADV25032,180.00,paid,,2025-06-01,Lego EV3 Robotics,,,,old ticket TK-250601-002
ADV25031,180.00,paid,,2025-06-01,Lego EV3 Robotics,,,,old ticket TK-250601-003
ADV24033,180.00,paid,,2025-06-02,Lego EV3 Robotics,,,,old ticket TK-250602-001
ADV23041,180.00,paid,,2025-06-03,Lego EV3 Robotics,,,,old ticket TK-250603-001
ADV23043,240.00,paid,,2025-06-03,Scratch,,,,old ticket TK-250603-002
ADV23085,240.00,paid,,2025-06-03,Scratch,,,,old ticket TK-250603-003
ADV24011,180.00,paid,,2025-06-03,Scratch,,,,old ticket TK-250603-004
ADV24011,160.00,paid,,2025-06-03,,,,,old ticket TK-250603-005
ADV24012,160.00,paid,,2025-06-03,,,,,old ticket TK-250603-006
ADV24066,180.00,paid,,2025-06-03,Lego EV3 Robotics,,,,old ticket TK-250603-007
ADV24066,180.00,paid,,2025-06-03,,,,,old ticket TK-250603-008
ADV25019,90.00,paid,,2025-06-04,,,,,old ticket TK-250604-001
ADV23034,120.00,paid,,2025-06-04,Scratch,,,,old ticket TK-250604-002
ADV23035,120.00,paid,,2025-06-04,Scratch,,,,old ticket TK-250604-003
ADV25028,180.00,paid,,2025-06-04,,,,,old ticket TK-250604-004
ADV23063,180.00,paid,,2025-06-04,,,,,old ticket TK-250604-005
ADV23022,90.00,paid,,2025-06-04,Scratch,,,,old ticket TK-250604-006
ADV23013,180.00,paid,,2025-06-04,,,,,old ticket TK-250604-007
ADV24024,180.00,paid,,2025-06-05,,,,,old ticket TK-250605-001
ADV25037,200.00,paid,,2025-06-05,,,,,old ticket TK-250605-002
ADV24021,360.00,paid,,2025-06-06,Lego EV3 Robotics,,,,old ticket TK-250606-001
ADV24008,180.00,paid,,2025-06-06,,,,,old ticket TK-250606-002
ADV25033,180.00,paid,promptpay,2025-06-07,Lego EV3 Robotics,,,,old ticket TK-250607-001 | QR Pay
ADV25034,180.00,paid,promptpay,2025-06-07,Lego EV3 Robotics,,,,old ticket TK-250607-002 | QR Pay
ADV25035,180.00,paid,promptpay,2025-06-07,Lego EV3 Robotics,,,,old ticket TK-250607-003 | QR Pay
ADV23008,180.00,paid,,2025-06-07,Lego EV3 Robotics,,,,old ticket TK-250607-004
ADV25005,256.50,paid,cash,2025-06-07,Lego EV3 Robotics,,,,old ticket TK-250607-005 | Cash
ADV25004,256.50,paid,cash,2025-06-07,Lego EV3 Robotics,,,,old ticket TK-250607-006 | Cash
ADV25036,180.00,paid,,2025-06-08,Lego EV3 Robotics,,,,old ticket TK-250608-001
ADV23084,240.00,paid,,2025-06-08,Scratch,,,,old ticket TK-250608-002
ADV25029,180.00,paid,,2025-06-09,Lego EV3 Robotics,,,,old ticket TK-250609-001
ADV24081,180.00,paid,,2025-06-09,Lego EV3 Robotics,,,,old ticket TK-250609-002
ADV24031,180.00,paid,,2025-06-10,Lego EV3 Robotics,,,,old ticket TK-250610-001
ADV23007,160.00,paid,,2025-06-10,Lego EV3 Robotics,,,,old ticket TK-250610-002
ADV23007,180.00,paid,,2025-06-10,,,,,old ticket TK-250610-003
ADV24013,180.00,paid,,2025-06-10,Lego EV3 Robotics,,,,old ticket TK-250610-004
ADV24022,180.00,paid,,2025-06-14,Lego EV3 Robotics,,,,old ticket TK-250614-001
ADV25009,180.00,paid,,2025-06-14,Scratch,,,,old ticket TK-250614-002
ADV25013,180.00,paid,,2025-06-14,Lego EV3 Robotics,,,,old ticket TK-250614-003 | Touch and Go
ADV25027,180.00,paid,cash,2025-06-14,Lego EV3 Robotics,,,,old ticket TK-250614-004 | Cash
ADV25038,180.00,paid,cash,2025-06-15,Scratch,,,,old ticket TK-250615-001 | Cash
ADV24059,180.00,paid,,2025-06-16,Lego EV3 Robotics,,,,old ticket TK-250616-001 | Touch and Go
ADV25016,180.00,paid,,2025-06-17,Lego EV3 Robotics,,,,old ticket TK-250617-001
ADV25025,225.00,paid,,2025-06-17,Scratch,,,,old ticket TK-250617-002
ADV23075,180.00,paid,,2025-06-19,Lego EV3 Robotics,,,,old ticket TK-250619-002
ADV24082,513.00,paid,,2025-06-20,Lego EV3 Robotics,,,,old ticket TK-250620-001
ADV23006,324.00,paid,,2025-06-21,Lego EV3 Robotics,,,,old ticket TK-250621-001
ADV23004,324.00,paid,,2025-06-21,Lego EV3 Robotics,,,,old ticket TK-250621-002
ADV23005,324.00,paid,,2025-06-21,Lego EV3 Robotics,,,,old ticket TK-250621-003
ADV23004,160.00,paid,,2025-06-21,,,,,old ticket TK-250621-004
ADV23005,160.00,paid,,2025-06-21,,,,,old ticket TK-250621-005
ADV23006,80.00,paid,,2025-06-21,,,,,old ticket TK-250621-006
ADV23006,25.00,paid,,2025-06-21,,,,,old ticket TK-250621-007 | APU Smorphi Challenge
ADV25001,972.00,paid,,2025-06-21,Lego EV3 Robotics,,,,old ticket TK-250621-008
ADV25008,360.00,paid,,2025-06-25,Lego EV3 Robotics,,,,old ticket TK-250625-001
ADV25031,180.00,paid,,2025-06-25,Lego EV3 Robotics,,,,old ticket TK-250625-002
ADV23042,360.00,paid,,2025-06-26,Lego EV3 Robotics,,,,old ticket TK-250626-001
ADV23019,180.00,paid,,2025-06-26,Scratch,,,,old ticket TK-250626-002
ADV23020,180.00,paid,,2025-06-26,Scratch,,,,old ticket TK-250626-003
ADV25039,180.00,paid,cash,2025-06-27,Lego EV3 Robotics,,,,old ticket TK-250627-001 | Cash
ADV23045,150.00,paid,,2025-06-28,Scratch,,,,old ticket TK-250628-001
ADV25020,45.00,paid,,2025-06-28,Lego EV3 Robotics,,,,old ticket TK-250628-002
ADV25015,135.00,paid,,2025-06-28,Lego EV3 Robotics,,,,old ticket TK-250628-003
ADV0045,150.00,paid,,2025-06-28,Lego EV3 Robotics,,,,old ticket TK-250628-004
ADV24018,180.00,paid,,2025-06-30,Lego EV3 Robotics,,,,old ticket TK-250630-001
ADV0055,150.00,paid,,2025-06-30,Scratch,,,,old ticket TK-250630-002
ADV23034,120.00,paid,,2025-07-01,Scratch,,,,old ticket TK-250701-001
ADV24033,180.00,paid,,2025-07-01,Lego EV3 Robotics,,,,old ticket TK-250701-002
ADV0012,450.00,paid,,2025-07-01,Scratch,,,,old ticket TK-250701-003
ADV0011,450.00,paid,,2025-07-01,Lego EV3 Robotics,,,,old ticket TK-250701-004
ADV25018,135.00,paid,,2025-07-02,Scratch,,,,old ticket TK-250702-001
ADV24009,540.00,paid,,2025-07-03,Scratch,,,,old ticket TK-250703-001
ADV24034,540.00,paid,,2025-07-03,Scratch,,,,old ticket TK-250703-002
ADV0014,360.00,paid,,2025-07-03,Scratch,,,,old ticket TK-250703-003
ADV0014,180.00,paid,,2025-07-03,,,,,old ticket TK-250703-004
ADV23045,150.00,paid,,2025-07-03,Scratch,,,,old ticket TK-250703-005
ADV24066,180.00,paid,,2025-07-03,Lego EV3 Robotics,,,,old ticket TK-250703-006
ADV24066,133.00,paid,,2025-07-03,,,,,old ticket TK-250703-007
ADV23035,120.00,paid,,2025-07-04,Scratch,,,,old ticket TK-250704-001
ADV24046,160.00,paid,,2025-07-04,Lego EV3 Robotics,,,,old ticket TK-250704-002 | Partial Payment
ADV24047,160.00,paid,,2025-07-04,Lego EV3 Robotics,,,,old ticket TK-250704-003 | Partial Payment
ADV25029,180.00,paid,,2025-07-05,Lego EV3 Robotics,,,,old ticket TK-250705-001
ADV23084,180.00,paid,,2025-07-05,Lego EV3 Robotics,,,,old ticket TK-250705-002
ADV23084,120.00,paid,,2025-07-05,Scratch,,,,old ticket TK-250705-003
ADV25020,180.00,paid,,2025-07-05,Lego EV3 Robotics,,,,old ticket TK-250705-004
ADV25015,180.00,paid,,2025-07-05,Lego EV3 Robotics,,,,old ticket TK-250705-005
ADV24090,180.00,paid,,2025-07-05,Lego EV3 Robotics,,,,old ticket TK-250705-006
ADV0027,342.00,paid,,2025-07-05,Scratch,,,,old ticket TK-250705-007 | Touch and Go
ADV24080,171.00,paid,,2025-07-05,Lego EV3 Robotics,,,,old ticket TK-250705-008 | Touch and Go
ADV24005,360.00,paid,,2025-07-06,Scratch,,,,old ticket TK-250706-001
ADV24011,180.00,paid,,2025-07-07,Scratch,,,,old ticket TK-250707-001
ADV23022,120.00,paid,,2025-07-07,Scratch,,,,old ticket TK-250707-002
ADV23049,256.50,paid,,2025-07-08,Lego EV3 Robotics,,,,old ticket TK-250708-001
ADV23048,256.50,paid,,2025-07-08,Lego EV3 Robotics,,,,old ticket TK-250708-002
ADV24031,180.00,paid,,2025-07-08,Lego EV3 Robotics,,,,old ticket TK-250708-003
ADV25009,180.00,paid,,2025-07-08,Scratch,,,,old ticket TK-250708-004
ADV24038,180.00,paid,,2025-07-09,Lego EV3 Robotics,,,,old ticket TK-250709-001
ADV23041,180.00,paid,,2025-07-10,Lego EV3 Robotics,,,,old ticket TK-250710-001
ADV24064,180.00,paid,,2025-07-11,Lego EV3 Robotics,,,,old ticket TK-250711-001
ADV23007,160.00,paid,,2025-07-12,Lego EV3 Robotics,,,,old ticket TK-250712-001
ADV23007,83.00,paid,,2025-07-12,,,,,old ticket TK-250712-002
ADV24057,180.00,paid,,2025-07-12,Scratch,,,,old ticket TK-250712-003
ADV24061,360.00,paid,,2025-07-12,Lego EV3 Robotics,,,,old ticket TK-250712-004
ADV25013,180.00,paid,,2025-07-12,Lego EV3 Robotics,,,,old ticket TK-250712-005
ADV25036,180.00,paid,,2025-07-13,Lego EV3 Robotics,,,,old ticket TK-250713-001
ADV23076,120.00,paid,,2025-07-13,Scratch,,,,old ticket TK-250713-002
ADV25026,513.00,paid,,2025-07-13,Lego EV3 Robotics,,,,old ticket TK-250713-003
ADV25025,180.00,paid,,2025-07-15,Scratch,,,,old ticket TK-250715-001
ADV25039,180.00,paid,cash,2025-07-19,Lego EV3 Robotics,,,,old ticket TK-250719-001 | Cash
ADV23008,180.00,paid,,2025-07-19,Lego EV3 Robotics,,,,old ticket TK-250719-002
ADV25031,180.00,paid,,2025-07-26,Lego EV3 Robotics,,,,old ticket TK-250726-001
ADV25040,513.00,paid,,2025-07-26,Lego EV3 Robotics,,,,old ticket TK-250726-002
